Shift,Serial,OpenMP,OpenCL
27601, 53669.277, 53669.277, 53669.266
27602, 50870.891, 50870.891, 50870.891
27603, 50252.832, 50252.832, 50252.836
27604, 47938.160, 47938.160, 47938.160
27605, 51548.293, 51548.293, 51548.289
27606, 47760.188, 47760.188, 47760.184
27607, 50409.598, 50409.598, 50409.594
27608, 53448.473, 53448.473, 53448.477
27609, 50003.555, 50003.555, 50003.559
27610, 51279.367, 51279.367, 51279.359
27611, 42185.160, 42185.160, 42185.156
27612, 46955.695, 46955.695, 46955.695
27613, 43526.812, 43526.812, 43526.820
27614, 35533.945, 35533.945, 35533.945
27615, 35592.383, 35592.383, 35592.387
27616, 31534.949, 31534.949, 31534.947
27617, 23624.010, 23624.010, 23624.014
27618, 33927.281, 33927.281, 33927.281
27619, 42656.668, 42656.668, 42656.660
27620, 37495.812, 37495.812, 37495.812
27621, 30359.623, 30359.623, 30359.623
27622, 25941.434, 25941.434, 25941.430
27623, 28594.695, 28594.695, 28594.686
27624, 34003.562, 34003.562, 34003.566
27625, 23991.900, 23991.900, 23991.895
27626, 21334.949, 21334.949, 21334.949
27627, 22175.113, 22175.113, 22175.119
27628, 23841.174, 23841.174, 23841.180
27629, 13684.111, 13684.111, 13684.118
27630, 24608.154, 24608.154, 24608.156
27631, 17320.348, 17320.348, 17320.340
27632, 22767.803, 22767.803, 22767.805
27633, 31232.838, 31232.838, 31232.838
27634, 12076.191, 12076.191, 12076.196
27635, 15191.848, 15191.848, 15191.846
27636,  8812.299,  8812.299,  8812.299
27637,  -489.973,  -489.973,  -489.967
27638,  9910.116,  9910.116,  9910.115
27639,  4358.069,  4358.069,  4358.075
27640, 12684.850, 12684.850, 12684.853
27641,  9260.968,  9260.968,  9260.962
27642,    -8.409,    -8.409,    -8.397
27643,  4421.303,  4421.303,  4421.298
27644,-13673.210,-13673.210,-13673.209
27645, -1236.026, -1236.026, -1236.027
27646,  7247.486,  7247.486,  7247.492
27647, -4382.504, -4382.504, -4382.505
27648,  -728.145,  -728.145,  -728.149
27649, -5306.459, -5306.459, -5306.455
27650, -4144.330, -4144.330, -4144.328
27651,-11509.606,-11509.606,-11509.601
27652, -3508.898, -3508.898, -3508.900
27653,-17548.000,-17548.000,-17547.998
27654, -7513.106, -7513.106, -7513.107
27655,-16317.180,-16317.180,-16317.180
27656,-10025.368,-10025.368,-10025.373
27657,-23031.406,-23031.406,-23031.404
27658,-11298.900,-11298.900,-11298.895
27659,-22043.988,-22043.988,-22043.986
27660,-22002.834,-22002.834,-22002.832
27661,-25937.785,-25937.785,-25937.783
27662,-22429.447,-22429.447,-22429.443
27663,-29556.645,-29556.645,-29556.656
27664,-23648.318,-23648.318,-23648.324
27665,-25302.809,-25302.809,-25302.812
27666,-30812.191,-30812.191,-30812.188
27667,-26508.447,-26508.447,-26508.447
27668,-24475.701,-24475.701,-24475.709
27669,-32531.199,-32531.199,-32531.201
27670,-32173.035,-32173.035,-32173.035
27671,-41260.945,-41260.945,-41260.938
27672,-41200.805,-41200.805,-41200.797
27673,-31904.943,-31904.943,-31904.941
27674,-46499.695,-46499.695,-46499.699
27675,-47860.203,-47860.203,-47860.199
27676,-32829.652,-32829.652,-32829.652
27677,-45196.195,-45196.195,-45196.188
27678,-36181.672,-36181.672,-36181.672
27679,-42233.324,-42233.324,-42233.312
27680,-45984.992,-45984.992,-45984.980
27681,-38792.488,-38792.488,-38792.488
27682,-40840.613,-40840.613,-40840.605
27683,-45861.402,-45861.402,-45861.406
27684,-48524.738,-48524.738,-48524.730
27685,-48956.691,-48956.691,-48956.695
27686,-59529.820,-59529.820,-59529.816
27687,-53548.332,-53548.332,-53548.332
27688,-52020.855,-52020.855,-52020.855
27689,-51846.426,-51846.426,-51846.418
27690,-54035.207,-54035.207,-54035.219
27691,-39610.016,-39610.016,-39610.020
27692,-50078.402,-50078.402,-50078.402
27693,-43433.285,-43433.285,-43433.285
27694,-46405.684,-46405.684,-46405.672
27695,-55952.539,-55952.539,-55952.539
27696,-55115.199,-55115.199,-55115.199
27697,-57626.875,-57626.875,-57626.871
27698,-48161.570,-48161.570,-48161.574
27699,-54849.129,-54849.129,-54849.117
27700,-39588.398,-39588.398,-39588.402
27701,-43312.414,-43312.414,-43312.410
27702,-40006.910,-40006.910,-40006.898
27703,-44728.465,-44728.465,-44728.453
27704,-39465.566,-39465.566,-39465.566
27705,-51266.117,-51266.117,-51266.109
27706,-52615.539,-52615.539,-52615.539
27707,-52362.289,-52362.289,-52362.289
27708,-45960.934,-45960.934,-45960.934
27709,-56308.188,-56308.188,-56308.195
27710,-40119.207,-40119.207,-40119.207
27711,-50136.754,-50136.754,-50136.750
27712,-37299.531,-37299.531,-37299.539
27713,-53409.738,-53409.738,-53409.738
27714,-37591.602,-37591.602,-37591.609
27715,-52295.766,-52295.766,-52295.777
27716,-45603.809,-45603.809,-45603.805
27717,-40164.574,-40164.574,-40164.586
27718,-42198.836,-42198.836,-42198.836
27719,-41159.160,-41159.160,-41159.164
27720,-41865.613,-41865.613,-41865.613
27721,-39264.402,-39264.402,-39264.398
27722,-46329.820,-46329.820,-46329.820
27723,-48708.805,-48708.805,-48708.801
27724,-30360.311,-30360.311,-30360.314
27725,-29120.617,-29120.617,-29120.605
27726,-21697.311,-21697.311,-21697.312
27727,-29938.742,-29938.742,-29938.748
27728,-27632.188,-27632.188,-27632.189
27729,-38578.379,-38578.379,-38578.379
27730,-24123.254,-24123.254,-24123.252
27731,-30086.354,-30086.354,-30086.361
27732,-40897.316,-40897.316,-40897.316
27733,-25261.678,-25261.678,-25261.668
27734,-25199.016,-25199.016,-25199.018
27735,-20787.652,-20787.652,-20787.654
27736,-20337.236,-20337.236,-20337.238
27737,-18172.883,-18172.883,-18172.883
27738,-13290.649,-13290.649,-13290.646
27739,-19138.693,-19138.693,-19138.688
27740,-19001.850,-19001.850,-19001.846
27741,-14338.974,-14338.974,-14338.966
27742,-13955.938,-13955.938,-13955.938
27743,-10005.640,-10005.640,-10005.644
27744,-13456.966,-13456.966,-13456.975
27745,-13811.614,-13811.614,-13811.607
27746, -7990.774, -7990.774, -7990.780
27747, -5618.159, -5618.159, -5618.154
27748, -3676.792, -3676.792, -3676.791
27749, -1241.832, -1241.832, -1241.832
27750, -1275.451, -1275.451, -1275.453
27751,-10598.552,-10598.552,-10598.549
27752, 13766.520, 13766.520, 13766.517
27753, -1487.847, -1487.847, -1487.851
27754,  6195.211,  6195.211,  6195.208
27755,  3061.928,  3061.928,  3061.926
27756, -6086.668, -6086.668, -6086.675
27757,  4238.150,  4238.150,  4238.150
27758, 20384.824, 20384.824, 20384.824
27759,  1785.077,  1785.077,  1785.074
27760, 14899.992, 14899.992, 14899.994
27761, 11823.527, 11823.527, 11823.521
27762, 16456.684, 16456.684, 16456.684
27763, 11428.466, 11428.466, 11428.462
27764, 23794.703, 23794.703, 23794.705
27765, 11519.657, 11519.657, 11519.648
27766, 11388.479, 11388.479, 11388.479
27767, 19566.045, 19566.045, 19566.049
27768, 19256.537, 19256.537, 19256.555
27769, 23211.412, 23211.412, 23211.410
27770, 32967.273, 32967.273, 32967.266
27771, 28874.160, 28874.160, 28874.154
27772, 33005.375, 33005.375, 33005.383
27773, 25045.311, 25045.311, 25045.303
27774, 31476.324, 31476.324, 31476.330
27775, 33752.777, 33752.777, 33752.773
27776, 24851.854, 24851.854, 24851.861
27777, 34962.977, 34962.977, 34962.977
27778, 38301.059, 38301.059, 38301.055
27779, 33932.781, 33932.781, 33932.773
27780, 28339.186, 28339.186, 28339.189
27781, 40731.605, 40731.605, 40731.605
27782, 52008.988, 52008.988, 52008.992
27783, 52274.434, 52274.434, 52274.445
27784, 41290.406, 41290.406, 41290.410
27785, 46057.352, 46057.352, 46057.348
27786, 42091.531, 42091.531, 42091.539
27787, 44723.867, 44723.867, 44723.875
27788, 41354.969, 41354.969, 41354.965
27789, 42995.773, 42995.773, 42995.781
27790, 46353.570, 46353.570, 46353.566
27791, 54381.914, 54381.914, 54381.922
27792, 35437.199, 35437.199, 35437.195
27793, 43965.949, 43965.949, 43965.941
27794, 49612.758, 49612.758, 49612.758
27795, 46456.312, 46456.312, 46456.320
27796, 43655.414, 43655.414, 43655.414
27797, 51971.098, 51971.098, 51971.098
27798, 42653.312, 42653.312, 42653.312
27799, 51912.207, 51912.207, 51912.199
27800, 53046.867, 53046.867, 53046.875
27801, 45416.559, 45416.559, 45416.555
27802, 62222.461, 62222.461, 62222.469
27803, 52717.594, 52717.594, 52717.602
27804, 47547.500, 47547.500, 47547.496
27805, 55157.977, 55157.977, 55157.980
27806, 41170.906, 41170.906, 41170.906
27807, 54926.520, 54926.520, 54926.527
27808, 46347.625, 46347.625, 46347.629
27809, 47399.250, 47399.250, 47399.242
27810, 46272.086, 46272.086, 46272.082
27811, 56102.844, 56102.844, 56102.836
27812, 49057.500, 49057.500, 49057.496
27813, 48307.039, 48307.039, 48307.035
27814, 49385.297, 49385.297, 49385.305
27815, 51917.316, 51917.316, 51917.316
27816, 46840.082, 46840.082, 46840.074
27817, 56902.945, 56902.945, 56902.941
27818, 52692.844, 52692.844, 52692.844
27819, 49165.043, 49165.043, 49165.047
27820, 35163.293, 35163.293, 35163.285
27821, 54152.254, 54152.254, 54152.258
27822, 48598.898, 48598.898, 48598.902
27823, 53515.223, 53515.223, 53515.219
27824, 38063.281, 38063.281, 38063.285
27825, 43478.172, 43478.172, 43478.176
27826, 45420.883, 45420.883, 45420.875
27827, 41254.801, 41254.801, 41254.797
27828, 41329.555, 41329.555, 41329.559
27829, 49658.469, 49658.469, 49658.477
27830, 37350.449, 37350.449, 37350.441
27831, 32908.340, 32908.340, 32908.348
27832, 41717.992, 41717.992, 41717.992
27833, 40069.199, 40069.199, 40069.203
27834, 38633.832, 38633.832, 38633.828
27835, 38988.992, 38988.992, 38988.980
27836, 22807.328, 22807.328, 22807.318
27837, 33966.309, 33966.309, 33966.316
27838, 36172.500, 36172.500, 36172.492
27839, 25324.723, 25324.723, 25324.717
27840, 30886.145, 30886.145, 30886.148
27841, 24361.238, 24361.238, 24361.248
27842, 27971.754, 27971.754, 27971.756
27843, 18685.471, 18685.471, 18685.473
27844, 30656.674, 30656.674, 30656.674
27845, 23413.227, 23413.227, 23413.227
27846, 26232.637, 26232.637, 26232.633
27847, 19538.826, 19538.826, 19538.834
27848, 14650.978, 14650.978, 14650.976
27849, 10327.252, 10327.252, 10327.252
27850, 10381.112, 10381.112, 10381.117
27851, 10905.938, 10905.938, 10905.937
27852,  8411.972,  8411.972,  8411.966
27853, 16433.521, 16433.521, 16433.525
27854,  1443.034,  1443.034,  1443.033
27855,  9796.072,  9796.072,  9796.080
27856,  8846.799,  8846.799,  8846.793
27857, -1907.496, -1907.496, -1907.499
27858,  6066.282,  6066.282,  6066.281
27859,    11.371,    11.371,    11.382
27860,  7330.771,  7330.771,  7330.770
27861, 10299.180, 10299.180, 10299.183
27862, -4003.867, -4003.867, -4003.866
27863, -2882.747, -2882.747, -2882.749
27864,-18878.926,-18878.926,-18878.922
27865,-11425.316,-11425.316,-11425.318
27866,-15510.255,-15510.255,-15510.256
27867,-14477.104,-14477.104,-14477.104
27868,-13495.031,-13495.031,-13495.022
27869,-17260.438,-17260.438,-17260.439
27870,-16106.777,-16106.777,-16106.771
27871,-22160.693,-22160.693,-22160.693
27872,-13460.648,-13460.648,-13460.641
27873,-18793.055,-18793.055,-18793.057
27874,-20261.480,-20261.480,-20261.486
27875,-25273.754,-25273.754,-25273.746
27876,-28502.154,-28502.154,-28502.156
27877,-26491.055,-26491.055,-26491.049
27878,-36326.863,-36326.863,-36326.867
27879,-27374.225,-27374.225,-27374.229
27880,-25056.652,-25056.652,-25056.652
27881,-27225.697,-27225.697,-27225.697
27882,-22253.809,-22253.809,-22253.812
27883,-29558.793,-29558.793,-29558.793
27884,-35403.191,-35403.191,-35403.195
27885,-33881.840,-33881.840,-33881.848
27886,-42738.258,-42738.258,-42738.258
27887,-30904.787,-30904.787,-30904.785
27888,-39523.867,-39523.867,-39523.863
27889,-36480.934,-36480.934,-36480.938
27890,-31777.916,-31777.916,-31777.916
27891,-41144.109,-41144.109,-41144.105
27892,-39584.098,-39584.098,-39584.094
27893,-50978.371,-50978.371,-50978.367
27894,-38130.316,-38130.316,-38130.320
27895,-51752.742,-51752.742,-51752.746
27896,-42241.422,-42241.422,-42241.414
27897,-47545.227,-47545.227,-47545.234
27898,-37052.391,-37052.391,-37052.391
27899,-46907.980,-46907.980,-46907.973
27900,-51344.445,-51344.445,-51344.434
27901,-60798.531,-60798.531,-60798.527
27902,-43460.133,-43460.133,-43460.141
27903,-58372.016,-58372.016,-58372.016
27904,-40531.570,-40531.570,-40531.566
27905,-49489.375,-49489.375,-49489.375
27906,-53493.113,-53493.113,-53493.109
27907,-46665.180,-46665.180,-46665.184
27908,-52208.125,-52208.125,-52208.121
27909,-56385.027,-56385.027,-56385.016
27910,-53084.609,-53084.609,-53084.617
27911,-53823.168,-53823.168,-53823.168
27912,-60027.758,-60027.758,-60027.758
27913,-44551.051,-44551.051,-44551.051
27914,-56341.883,-56341.883,-56341.879
27915,-50601.531,-50601.531,-50601.535
27916,-40393.539,-40393.539,-40393.543
27917,-46803.910,-46803.910,-46803.910
27918,-57438.117,-57438.117,-57438.117
27919,-52508.137,-52508.137,-52508.133
27920,-54442.188,-54442.188,-54442.180
27921,-41493.371,-41493.371,-41493.371
27922,-50376.676,-50376.676,-50376.676
27923,-51725.730,-51725.730,-51725.730
27924,-56218.148,-56218.148,-56218.145
27925,-57880.215,-57880.215,-57880.215
27926,-51349.672,-51349.672,-51349.664
27927,-46921.523,-46921.523,-46921.520
27928,-53260.387,-53260.387,-53260.391
27929,-45320.250,-45320.250,-45320.246
27930,-45503.273,-45503.273,-45503.277
27931,-27982.412,-27982.412,-27982.406
27932,-44285.184,-44285.184,-44285.184
27933,-41628.168,-41628.168,-41628.156
27934,-53079.625,-53079.625,-53079.625
27935,-52245.363,-52245.363,-52245.367
27936,-45511.664,-45511.664,-45511.668
27937,-44381.973,-44381.973,-44381.969
27938,-39781.512,-39781.512,-39781.520
27939,-34560.754,-34560.754,-34560.758
27940,-28072.631,-28072.631,-28072.635
27941,-38692.637,-38692.637,-38692.625
27942,-29591.170,-29591.170,-29591.162
27943,-30518.199,-30518.199,-30518.195
27944,-31907.941,-31907.941,-31907.936
27945,-28074.521,-28074.521,-28074.529
27946,-38391.680,-38391.680,-38391.680
27947,-28805.533,-28805.533,-28805.533
27948,-39880.258,-39880.258,-39880.266
27949,-30074.137,-30074.137,-30074.125
27950,-22051.145,-22051.145,-22051.145
27951,-23658.389,-23658.389,-23658.389
27952,-28548.943,-28548.943,-28548.945
27953,-23925.852,-23925.852,-23925.855
27954,-20099.424,-20099.424,-20099.432
27955,-22279.807,-22279.807,-22279.809
27956, -5533.297, -5533.297, -5533.303
27957,-21776.709,-21776.709,-21776.715
27958,-18271.617,-18271.617,-18271.625
27959,-17440.000,-17440.000,-17439.990
27960, -2145.951, -2145.951, -2145.961
27961,-15234.249,-15234.249,-15234.251
27962,-13367.127,-13367.127,-13367.112
27963,-14302.287,-14302.287,-14302.288
27964, -8646.160, -8646.160, -8646.153
27965,  2234.111,  2234.111,  2234.110
27966, -2477.966, -2477.966, -2477.967
27967, -6977.749, -6977.749, -6977.739
27968, -6713.550, -6713.550, -6713.551
27969, -2964.347, -2964.347, -2964.345
27970, 15639.496, 15639.496, 15639.502
27971,  3390.875,  3390.875,  3390.875
27972,  1967.405,  1967.405,  1967.407
27973, -1628.485, -1628.485, -1628.490
27974, 16071.730, 16071.730, 16071.734
27975,   -95.381,   -95.381,   -95.383
27976, 17331.338, 17331.338, 17331.342
27977, 18787.287, 18787.287, 18787.289
27978, 13049.630, 13049.630, 13049.629
27979, 21021.064, 21021.064, 21021.066
27980, 13963.996, 13963.996, 13964.002
27981, 23019.428, 23019.428, 23019.428
27982, 14049.959, 14049.959, 14049.962
27983, 31523.758, 31523.758, 31523.756
27984, 17325.809, 17325.809, 17325.801
27985, 10664.458, 10664.458, 10664.459
27986, 34026.301, 34026.301, 34026.312
27987, 21522.523, 21522.523, 21522.527
27988, 25748.959, 25748.959, 25748.951
27989, 39840.965, 39840.965, 39840.965
27990, 36056.004, 36056.004, 36056.012
27991, 31551.824, 31551.824, 31551.826
27992, 31773.785, 31773.785, 31773.787
27993, 35036.141, 35036.141, 35036.133
27994, 27770.555, 27770.555, 27770.545
27995, 44672.688, 44672.688, 44672.688
27996, 46216.844, 46216.844, 46216.848
27997, 37500.648, 37500.648, 37500.648
27998, 38979.273, 38979.273, 38979.281
27999, 46163.145, 46163.145, 46163.152
28000, 36292.340, 36292.340, 36292.336
28001, 38716.633, 38716.633, 38716.629
28002, 44352.488, 44352.488, 44352.496
28003, 44111.914, 44111.914, 44111.918
28004, 42844.090, 42844.090, 42844.086
28005, 46258.340, 46258.340, 46258.344
28006, 45270.918, 45270.918, 45270.914
28007, 39413.230, 39413.230, 39413.242
28008, 54982.961, 54982.961, 54982.965
28009, 55104.074, 55104.074, 55104.066
28010, 46808.578, 46808.578, 46808.566
28011, 48054.125, 48054.125, 48054.117
28012, 50276.145, 50276.145, 50276.141
28013, 54154.234, 54154.234, 54154.234
28014, 36635.926, 36635.926, 36635.930
28015, 54378.414, 54378.414, 54378.422
28016, 45881.551, 45881.551, 45881.555
28017, 56180.375, 56180.375, 56180.391
28018, 53242.422, 53242.422, 53242.422
28019, 49974.516, 49974.516, 49974.527
28020, 55463.703, 55463.703, 55463.707
28021, 56790.328, 56790.328, 56790.316
28022, 51369.180, 51369.180, 51369.168
28023, 50153.242, 50153.242, 50153.230
28024, 58027.250, 58027.250, 58027.246
28025, 54229.727, 54229.727, 54229.719
28026, 56554.906, 56554.906, 56554.895
28027, 43387.395, 43387.395, 43387.395
28028, 44919.996, 44919.996, 44919.988
28029, 56313.219, 56313.219, 56313.219
28030, 53612.438, 53612.438, 53612.441
28031, 52914.289, 52914.289, 52914.281
28032, 64012.164, 64012.164, 64012.164
28033, 56357.195, 56357.195, 56357.199
28034, 53024.016, 53024.016, 53024.016
28035, 51126.961, 51126.961, 51126.961
28036, 36521.742, 36521.742, 36521.750
28037, 53230.273, 53230.273, 53230.258
28038, 42036.836, 42036.836, 42036.836
28039, 40249.391, 40249.391, 40249.375
28040, 44223.031, 44223.031, 44223.035
28041, 29867.582, 29867.582, 29867.582
28042, 42532.180, 42532.180, 42532.180
28043, 45896.613, 45896.613, 45896.625
28044, 44954.527, 44954.527, 44954.527
28045, 28838.441, 28838.441, 28838.436
28046, 52564.801, 52564.801, 52564.797
28047, 40797.098, 40797.098, 40797.102
28048, 27963.480, 27963.480, 27963.469
28049, 34337.500, 34337.500, 34337.496
28050, 29898.490, 29898.490, 29898.479
28051, 32756.496, 32756.496, 32756.488
28052, 41636.824, 41636.824, 41636.812
28053, 34340.758, 34340.758, 34340.742
28054, 21534.541, 21534.541, 21534.543
28055, 22946.555, 22946.555, 22946.551
28056, 30484.002, 30484.002, 30484.008
28057, 17646.930, 17646.930, 17646.928
28058, 16689.135, 16689.135, 16689.141
28059, 20572.039, 20572.039, 20572.039
28060, 22144.623, 22144.623, 22144.619
28061, 32442.051, 32442.051, 32442.039
28062, 16250.885, 16250.885, 16250.887
28063, 36504.754, 36504.754, 36504.746
28064,  7913.126,  7913.126,  7913.120
28065, 16946.557, 16946.557, 16946.562
28066,  7772.231,  7772.231,  7772.236
28067,  8604.486,  8604.486,  8604.489
28068, 11227.876, 11227.876, 11227.880
28069,  8165.725,  8165.725,  8165.726
28070, 11406.413, 11406.413, 11406.401
28071,  6407.771,  6407.771,  6407.780
28072,  7889.892,  7889.892,  7889.890
28073,  7874.729,  7874.729,  7874.727
28074,  8253.922,  8253.922,  8253.925
28075,  -402.762,  -402.762,  -402.758
28076,  7416.450,  7416.450,  7416.441
28077, -8837.361, -8837.361, -8837.366
28078,  1737.593,  1737.593,  1737.596
28079, -1209.056, -1209.056, -1209.058
28080, -3233.338, -3233.338, -3233.339
28081, -7358.916, -7358.916, -7358.916
28082, -1932.253, -1932.253, -1932.251
28083,-19691.979,-19691.979,-19691.971
28084, -4806.517, -4806.517, -4806.514
28085,-19986.596,-19986.596,-19986.594
28086, -2898.570, -2898.570, -2898.575
28087,-20817.545,-20817.545,-20817.545
28088,-12056.987,-12056.987,-12056.994
28089,-19862.742,-19862.742,-19862.742
