Shift,Serial,OpenMP,SIMD
3177, -2873.984, -2873.984, -2873.959
3178, -7236.886, -7236.886, -7236.792
3179, -1916.154, -1916.154, -1916.143
3180,  5326.655,  5326.655,  5326.652
3181,  3859.768,  3859.768,  3859.762
3182, -2951.660, -2951.660, -2951.632
3183, -5542.799, -5542.799, -5542.808
3184,   -50.320,   -50.320,   -50.309
3185,  3703.593,  3703.593,  3703.616
3186, 11205.575, 11205.575, 11205.569
3187, -2566.803, -2566.803, -2566.806
3188, 11027.277, 11027.277, 11027.303
3189,  9190.470,  9190.470,  9190.467
3190, 16787.172, 16787.172, 16787.199
3191, 11827.335, 11827.335, 11827.307
3192, 12688.101, 12688.101, 12688.120
3193, 15000.312, 15000.312, 15000.369
3194, 18039.492, 18039.492, 18039.465
3195, 20265.229, 20265.229, 20265.227
3196, 16197.507, 16197.507, 16197.604
3197, 25240.125, 25240.125, 25240.129
3198, 28164.064, 28164.064, 28164.008
3199, 39192.797, 39192.797, 39192.828
3200, 28772.314, 28772.314, 28772.254
3201, 28484.277, 28484.277, 28484.371
3202, 25068.119, 25068.119, 25068.152
3203, 19648.803, 19648.803, 19648.844
3204, 28356.740, 28356.740, 28356.912
3205, 26681.131, 26681.131, 26681.229
3206, 39761.738, 39761.738, 39761.668
3207, 40555.129, 40555.129, 40555.105
3208, 35287.152, 35287.152, 35287.211
3209, 43547.512, 43547.512, 43547.707
3210, 37671.164, 37671.164, 37671.160
3211, 37256.207, 37256.207, 37256.180
3212, 44153.867, 44153.867, 44153.785
3213, 32112.842, 32112.842, 32112.844
3214, 44162.551, 44162.551, 44162.539
3215, 43277.027, 43277.027, 43277.078
3216, 43802.887, 43802.887, 43802.910
3217, 47918.023, 47918.023, 47917.898
3218, 43691.742, 43691.742, 43691.680
3219, 47628.121, 47628.121, 47627.977
3220, 44897.094, 44897.094, 44897.305
3221, 39979.438, 39979.438, 39979.293
3222, 41574.133, 41574.133, 41574.250
3223, 56815.324, 56815.324, 56815.219
3224, 55589.164, 55589.164, 55589.176
3225, 41556.375, 41556.375, 41556.430
3226, 59529.887, 59529.887, 59530.043
3227, 47531.926, 47531.926, 47531.859
3228, 61788.996, 61788.996, 61789.223
3229, 59631.055, 59631.055, 59631.340
3230, 50691.551, 50691.551, 50691.695
3231, 53653.199, 53653.199, 53653.098
3232, 53116.785, 53116.785, 53116.617
3233, 46444.434, 46444.434, 46444.562
3234, 50607.816, 50607.816, 50607.844
3235, 49130.027, 49130.027, 49129.816
3236, 58334.504, 58334.504, 58334.539
3237, 56967.906, 56967.906, 56967.980
3238, 69309.797, 69309.797, 69309.734
3239, 53312.105, 53312.105, 53312.246
3240, 51603.422, 51603.422, 51603.402
3241, 49063.629, 49063.629, 49063.730
3242, 50065.832, 50065.832, 50065.812
3243, 51748.141, 51748.141, 51748.270
3244, 46806.207, 46806.207, 46805.961
3245, 51656.059, 51656.059, 51655.863
3246, 47802.188, 47802.188, 47802.227
3247, 59208.027, 59208.027, 59208.039
3248, 46399.223, 46399.223, 46399.219
3249, 61165.422, 61165.422, 61165.359
3250, 46653.660, 46653.660, 46653.680
3251, 48102.430, 48102.430, 48102.457
3252, 53849.621, 53849.621, 53849.648
3253, 42617.332, 42617.332, 42617.367
3254, 40791.652, 40791.652, 40791.727
3255, 38420.293, 38420.293, 38420.180
3256, 47551.078, 47551.078, 47550.816
3257, 43324.707, 43324.707, 43324.785
3258, 46778.281, 46778.281, 46778.285
3259, 35668.023, 35668.023, 35668.027
3260, 45760.352, 45760.352, 45760.430
3261, 34158.664, 34158.664, 34158.625
3262, 39373.461, 39373.461, 39373.422
3263, 39621.547, 39621.547, 39621.367
3264, 29289.652, 29289.652, 29289.641
3265, 44032.023, 44032.023, 44032.141
3266, 28510.836, 28510.836, 28510.836
3267, 29980.930, 29980.930, 29980.908
3268, 27732.299, 27732.299, 27732.188
3269, 35582.812, 35582.812, 35582.625
3270, 23115.094, 23115.094, 23115.199
3271, 40018.734, 40018.734, 40018.766
3272, 17635.391, 17635.391, 17635.379
3273, 17408.777, 17408.777, 17408.922
3274, 25450.035, 25450.035, 25450.070
3275, 12860.532, 12860.532, 12860.557
3276, 27615.539, 27615.539, 27615.467
3277, 16172.940, 16172.940, 16172.927
3278, 20496.242, 20496.242, 20496.344
3279, 19905.645, 19905.645, 19905.762
3280, 15906.378, 15906.378, 15906.414
3281, 17387.830, 17387.830, 17387.828
3282, 16334.215, 16334.215, 16334.152
3283, 20890.768, 20890.768, 20890.887
3284, 10541.990, 10541.990, 10541.980
3285,  6428.358,  6428.358,  6428.334
3286,  6755.948,  6755.948,  6755.897
3287, 12852.557, 12852.557, 12852.611
3288, 17245.205, 17245.205, 17244.979
3289,  2473.634,  2473.634,  2473.663
3290,  4551.638,  4551.638,  4551.757
3291,-10003.126,-10003.126,-10003.132
3292, -5328.386, -5328.386, -5328.381
3293, -7484.004, -7484.004, -7483.984
3294, -1203.333, -1203.333, -1203.340
3295,  1113.593,  1113.593,  1113.580
3296,-12335.768,-12335.768,-12335.814
3297,  4461.539,  4461.539,  4461.529
3298, -6905.774, -6905.774, -6905.792
3299,-14480.021,-14480.021,-14480.047
3300, -2497.416, -2497.416, -2497.435
3301,-15351.943,-15351.943,-15352.014
3302,-14369.074,-14369.074,-14369.071
3303,-16340.382,-16340.382,-16340.419
3304,-21822.166,-21822.166,-21822.094
3305,-14343.772,-14343.772,-14343.783
3306,-18706.123,-18706.123,-18706.105
3307,-19352.248,-19352.248,-19352.199
3308,-28515.557,-28515.557,-28515.486
3309,-27405.441,-27405.441,-27405.305
3310,-33721.375,-33721.375,-33721.387
3311,-26492.422,-26492.422,-26492.242
3312,-34784.457,-34784.457,-34784.391
3313,-31304.020,-31304.020,-31304.090
3314,-30342.637,-30342.637,-30342.586
3315,-29249.594,-29249.594,-29249.604
3316,-38931.758,-38931.758,-38931.738
3317,-31644.822,-31644.822,-31644.764
3318,-43366.277,-43366.277,-43366.391
3319,-39635.977,-39635.977,-39635.859
3320,-44116.438,-44116.438,-44116.102
3321,-49536.672,-49536.672,-49536.680
3322,-37839.941,-37839.941,-37839.969
3323,-37963.828,-37963.828,-37963.598
3324,-47019.840,-47019.840,-47019.648
3325,-49108.754,-49108.754,-49108.570
3326,-42206.348,-42206.348,-42206.395
3327,-43508.133,-43508.133,-43507.852
3328,-46488.328,-46488.328,-46488.488
3329,-45934.027,-45934.027,-45933.805
3330,-40571.652,-40571.652,-40571.781
3331,-41396.762,-41396.762,-41396.418
3332,-60341.289,-60341.289,-60340.957
3333,-65433.824,-65433.824,-65433.930
3334,-54485.312,-54485.312,-54485.527
3335,-48936.473,-48936.473,-48936.758
3336,-49361.547,-49361.547,-49361.508
3337,-53112.418,-53112.418,-53112.215
3338,-42355.723,-42355.723,-42355.641
3339,-50740.164,-50740.164,-50740.094
3340,-46993.625,-46993.625,-46993.707
3341,-51190.910,-51190.910,-51190.824
3342,-50846.301,-50846.301,-50846.047
3343,-55704.137,-55704.137,-55704.160
3344,-49903.195,-49903.195,-49903.324
3345,-64806.406,-64806.406,-64806.359
3346,-61195.688,-61195.688,-61195.770
3347,-37379.230,-37379.230,-37379.047
3348,-48881.629,-48881.629,-48881.586
3349,-50056.387,-50056.387,-50056.211
3350,-39501.059,-39501.059,-39501.156
3351,-56565.035,-56565.035,-56564.742
3352,-52684.883,-52684.883,-52685.078
3353,-47353.625,-47353.625,-47353.578
3354,-55595.773,-55595.773,-55595.891
3355,-54883.148,-54883.148,-54882.988
3356,-46176.434,-46176.434,-46176.195
3357,-58738.801,-58738.801,-58738.672
3358,-47480.789,-47480.789,-47481.133
3359,-37716.414,-37716.414,-37716.465
3360,-39149.266,-39149.266,-39149.383
3361,-40060.277,-40060.277,-40060.375
3362,-41795.609,-41795.609,-41795.750
3363,-40112.871,-40112.871,-40112.672
3364,-37318.539,-37318.539,-37318.625
3365,-43680.434,-43680.434,-43680.508
3366,-46984.898,-46984.898,-46984.965
3367,-50480.293,-50480.293,-50480.559
3368,-35141.109,-35141.109,-35141.125
3369,-41856.355,-41856.355,-41856.246
3370,-31408.375,-31408.375,-31408.457
3371,-42531.559,-42531.559,-42531.762
3372,-31249.131,-31249.131,-31249.189
3373,-34072.316,-34072.316,-34072.387
3374,-46440.789,-46440.789,-46440.797
3375,-39637.512,-39637.512,-39637.375
3376,-32208.078,-32208.078,-32208.150
3377,-39483.484,-39483.484,-39483.512
3378,-25819.254,-25819.254,-25819.000
3379,-21864.797,-21864.797,-21864.689
3380,-30601.447,-30601.447,-30601.330
3381,-21327.596,-21327.596,-21327.512
3382,-12359.080,-12359.080,-12359.146
3383,-27472.547,-27472.547,-27472.344
3384,-13041.684,-13041.684,-13041.768
3385,-21171.572,-21171.572,-21171.607
3386,-16010.705,-16010.705,-16010.686
3387,-23645.064,-23645.064,-23645.031
3388,-22518.771,-22518.771,-22518.799
3389, -3539.766, -3539.766, -3539.719
3390,-21055.424,-21055.424,-21055.410
3391,-18005.172,-18005.172,-18005.309
3392,-19049.459,-19049.459,-19049.508
3393, -9591.479, -9591.479, -9591.446
3394, -7746.364, -7746.364, -7746.349
3395,  2401.676,  2401.676,  2401.677
3396,-11986.757,-11986.757,-11986.738
3397,  6058.481,  6058.481,  6058.470
3398,  1280.302,  1280.302,  1280.317
3399, 12244.151, 12244.151, 12244.146
3400,  1418.723,  1418.723,  1418.711
3401,  5661.663,  5661.663,  5661.659
3402,  8067.405,  8067.405,  8067.414
3403, -9599.229, -9599.229, -9599.234
3404, 22738.082, 22738.082, 22738.031
3405, 13842.401, 13842.401, 13842.411
3406, 14537.447, 14537.447, 14537.468
3407, 13542.908, 13542.908, 13542.930
3408, 15840.359, 15840.359, 15840.334
3409, 11156.633, 11156.633, 11156.620
3410, 21335.910, 21335.910, 21335.891
3411, 27884.377, 27884.377, 27884.441
3412, 18895.072, 18895.072, 18895.057
3413, 17800.367, 17800.367, 17800.424
3414, 24713.293, 24713.293, 24713.359
3415, 24523.113, 24523.113, 24523.215
3416, 28272.363, 28272.363, 28272.336
3417, 25511.461, 25511.461, 25511.598
3418, 39739.086, 39739.086, 39739.066
3419, 30688.578, 30688.578, 30688.586
3420, 35222.902, 35222.902, 35222.797
3421, 32241.758, 32241.758, 32241.639
3422, 27933.156, 27933.156, 27933.293
3423, 42804.945, 42804.945, 42805.023
3424, 35568.062, 35568.062, 35568.043
3425, 34259.230, 34259.230, 34259.242
3426, 45264.348, 45264.348, 45264.309
3427, 46012.949, 46012.949, 46012.793
3428, 61296.945, 61296.945, 61296.938
3429, 49019.594, 49019.594, 49019.773
3430, 47572.453, 47572.453, 47572.484
3431, 43654.758, 43654.758, 43654.602
3432, 41132.742, 41132.742, 41132.684
3433, 49545.773, 49545.773, 49545.664
3434, 39276.715, 39276.715, 39276.859
3435, 34956.910, 34956.910, 34956.914
3436, 41460.266, 41460.266, 41460.359
3437, 49851.117, 49851.117, 49850.934
3438, 46432.797, 46432.797, 46432.754
3439, 44474.094, 44474.094, 44474.137
3440, 51594.312, 51594.312, 51594.312
3441, 46758.648, 46758.648, 46758.609
3442, 53092.484, 53092.484, 53092.473
3443, 65581.375, 65581.375, 65581.531
3444, 63783.047, 63783.047, 63783.254
3445, 60054.094, 60054.094, 60054.250
3446, 50345.750, 50345.750, 50345.969
3447, 56498.406, 56498.406, 56498.367
3448, 51938.230, 51938.230, 51938.203
3449, 46262.254, 46262.254, 46262.246
3450, 56070.746, 56070.746, 56070.609
3451, 66921.594, 66921.594, 66921.445
3452, 46473.406, 46473.406, 46473.633
3453, 49177.582, 49177.582, 49177.508
3454, 58599.785, 58599.785, 58599.898
3455, 51266.656, 51266.656, 51266.867
3456, 52283.035, 52283.035, 52282.938
3457, 51967.926, 51967.926, 51967.801
3458, 55256.414, 55256.414, 55256.336
3459, 54321.965, 54321.965, 54322.164
3460, 49774.258, 49774.258, 49774.367
3461, 49913.145, 49913.145, 49913.309
3462, 59816.574, 59816.574, 59816.969
3463, 51116.035, 51116.035, 51116.035
3464, 45372.762, 45372.762, 45372.746
3465, 50154.762, 50154.762, 50154.520
3466, 34551.391, 34551.391, 34551.688
3467, 49263.254, 49263.254, 49263.359
3468, 47738.637, 47738.637, 47738.805
3469, 35637.156, 35637.156, 35637.051
3470, 43780.316, 43780.316, 43780.043
3471, 50717.836, 50717.836, 50717.891
3472, 41205.191, 41205.191, 41205.242
3473, 40481.988, 40481.988, 40481.871
3474, 53114.996, 53114.996, 53114.906
3475, 46931.195, 46931.195, 46931.070
3476, 49400.637, 49400.637, 49400.625
3477, 39197.199, 39197.199, 39197.461
3478, 30249.676, 30249.676, 30249.832
3479, 37126.031, 37126.031, 37126.305
3480, 32961.203, 32961.203, 32960.992
3481, 31406.648, 31406.648, 31406.568
3482, 25197.801, 25197.801, 25197.695
3483, 33488.922, 33488.922, 33488.836
3484, 42768.660, 42768.660, 42768.707
3485, 33141.469, 33141.469, 33141.203
3486, 21501.994, 21501.994, 21501.986
3487, 36466.352, 36466.352, 36466.219
3488, 26140.221, 26140.221, 26140.250
3489, 28102.131, 28102.131, 28102.090
3490, 22577.631, 22577.631, 22577.582
3491, 22369.402, 22369.402, 22369.412
3492, 32177.256, 32177.256, 32177.125
3493, 10198.764, 10198.764, 10198.804
3494, 26624.814, 26624.814, 26624.871
3495,  9838.475,  9838.475,  9838.472
3496, 22568.523, 22568.523, 22568.432
3497, 26570.039, 26570.039, 26569.926
3498,  5254.903,  5254.903,  5254.851
3499,  8660.271,  8660.271,  8660.381
3500, 10565.101, 10565.101, 10565.115
3501, 14576.291, 14576.291, 14576.207
3502, 10445.078, 10445.078, 10445.035
3503,  5572.362,  5572.362,  5572.413
3504, 11319.304, 11319.304, 11319.261
3505,  3834.112,  3834.112,  3834.111
3506,  1883.204,  1883.204,  1883.207
3507,-11929.839,-11929.839,-11929.814
3508,  1948.196,  1948.196,  1948.208
3509, -3193.775, -3193.775, -3193.780
3510, -7827.084, -7827.084, -7827.120
3511,  1206.173,  1206.173,  1206.198
3512,-17350.387,-17350.387,-17350.422
3513, -4183.691, -4183.691, -4183.712
3514,-17536.582,-17536.582,-17536.555
3515,-22279.076,-22279.076,-22279.072
3516,-17015.596,-17015.596,-17015.607
3517,-16677.139,-16677.139,-16677.154
3518, -6950.140, -6950.140, -6950.122
3519,-13997.919,-13997.919,-13997.882
3520,-22323.621,-22323.621,-22323.621
3521,-29867.527,-29867.527,-29867.523
3522,-21957.205,-21957.205,-21957.191
3523,-37977.117,-37977.117,-37977.117
3524,-39710.930,-39710.930,-39710.961
3525,-18399.811,-18399.811,-18399.809
3526,-34588.691,-34588.691,-34588.727
3527,-36146.684,-36146.684,-36146.680
3528,-31471.936,-31471.936,-31472.016
3529,-25435.803,-25435.803,-25435.762
3530,-33164.988,-33164.988,-33164.957
3531,-43265.723,-43265.723,-43265.848
3532,-46309.160,-46309.160,-46308.961
3533,-39579.832,-39579.832,-39579.949
3534,-32947.895,-32947.895,-32947.840
3535,-42773.191,-42773.191,-42773.316
3536,-42793.867,-42793.867,-42793.656
3537,-41984.082,-41984.082,-41984.070
3538,-45468.836,-45468.836,-45469.016
3539,-45340.238,-45340.238,-45340.359
3540,-48665.859,-48665.859,-48665.816
3541,-50098.691,-50098.691,-50098.695
3542,-57449.207,-57449.207,-57449.156
3543,-48686.930,-48686.930,-48686.602
3544,-58562.660,-58562.660,-58562.414
3545,-45604.035,-45604.035,-45603.871
3546,-47508.219,-47508.219,-47508.410
3547,-50794.414,-50794.414,-50794.566
3548,-43416.117,-43416.117,-43415.961
3549,-39875.047,-39875.047,-39875.121
3550,-52574.734,-52574.734,-52574.602
3551,-40460.641,-40460.641,-40460.570
3552,-59510.531,-59510.531,-59510.477
3553,-44998.711,-44998.711,-44998.766
3554,-60345.117,-60345.117,-60344.848
3555,-61859.887,-61859.887,-61859.770
3556,-59689.191,-59689.191,-59688.828
3557,-45760.773,-45760.773,-45760.730
3558,-44094.027,-44094.027,-44094.141
3559,-55569.391,-55569.391,-55569.305
3560,-51580.262,-51580.262,-51580.461
3561,-49505.441,-49505.441,-49505.293
3562,-51292.527,-51292.527,-51292.645
3563,-49630.371,-49630.371,-49630.332
3564,-62212.004,-62212.004,-62211.648
3565,-50196.160,-50196.160,-50196.055
3566,-51580.414,-51580.414,-51580.574
3567,-62403.871,-62403.871,-62404.105
3568,-54229.273,-54229.273,-54229.180
3569,-47886.262,-47886.262,-47886.109
3570,-50184.750,-50184.750,-50184.785
3571,-53762.918,-53762.918,-53762.957
3572,-49397.234,-49397.234,-49397.070
3573,-41872.109,-41872.109,-41872.105
3574,-40511.656,-40511.656,-40511.758
3575,-49240.266,-49240.266,-49240.070
3576,-47123.059,-47123.059,-47123.129
3577,-50324.102,-50324.102,-50323.812
3578,-33075.387,-33075.387,-33075.332
3579,-51968.230,-51968.230,-51968.227
3580,-40079.500,-40079.500,-40079.258
3581,-38391.273,-38391.273,-38391.453
3582,-35266.629,-35266.629,-35266.902
3583,-45151.465,-45151.465,-45151.641
3584,-46944.207,-46944.207,-46944.207
3585,-42959.590,-42959.590,-42959.738
3586,-36596.641,-36596.641,-36596.520
3587,-30831.414,-30831.414,-30831.334
3588,-35763.387,-35763.387,-35763.508
3589,-38575.285,-38575.285,-38575.070
3590,-29215.871,-29215.871,-29215.914
3591,-33826.699,-33826.699,-33826.559
3592,-31741.334,-31741.334,-31741.383
3593,-28279.604,-28279.604,-28279.457
3594,-43002.777,-43002.777,-43002.945
3595,-11948.622,-11948.622,-11948.585
3596,-25591.234,-25591.234,-25591.320
3597,-34513.227,-34513.227,-34513.121
3598,-28520.141,-28520.141,-28520.020
3599,-19104.045,-19104.045,-19103.951
3600,-17399.016,-17399.016,-17399.131
3601,-19884.574,-19884.574,-19884.533
3602,-17992.721,-17992.721,-17992.854
3603,-21310.809,-21310.809,-21310.932
3604, -6331.021, -6331.021, -6331.096
3605, -9413.071, -9413.071, -9413.101
3606,-14352.691,-14352.691,-14352.726
3607,-10642.423,-10642.423,-10642.375
3608, -4012.964, -4012.964, -4012.996
3609, -5591.068, -5591.068, -5591.003
3610,-14361.436,-14361.436,-14361.340
3611,  4854.331,  4854.331,  4854.340
3612,  -564.645,  -564.645,  -564.680
3613, 11882.343, 11882.343, 11882.354
3614, -8557.649, -8557.649, -8557.696
3615, -4108.859, -4108.859, -4108.837
3616,  3004.084,  3004.084,  3004.069
3617, 13905.438, 13905.438, 13905.442
3618,  8666.891,  8666.891,  8666.904
3619, 14634.670, 14634.670, 14634.670
3620, 11388.460, 11388.460, 11388.439
3621,  3654.029,  3654.029,  3654.032
3622,  6131.218,  6131.218,  6131.224
3623, 10350.180, 10350.180, 10350.193
3624, 19135.268, 19135.268, 19135.250
3625,  7639.198,  7639.198,  7639.209
3626, 21383.217, 21383.217, 21383.219
3627, 21254.162, 21254.162, 21254.168
3628, 14066.942, 14066.942, 14066.941
3629, 24715.396, 24715.396, 24715.398
3630, 24512.148, 24512.148, 24512.113
3631, 22277.906, 22277.906, 22277.912
3632, 24476.299, 24476.299, 24476.410
3633, 15614.881, 15614.881, 15614.920
3634, 39847.520, 39847.520, 39847.414
3635, 37920.492, 37920.492, 37920.594
3636, 20300.854, 20300.854, 20300.875
3637, 26855.057, 26855.057, 26855.074
3638, 27914.709, 27914.709, 27914.609
3639, 41074.098, 41074.098, 41073.922
3640, 33118.336, 33118.336, 33118.281
3641, 42927.402, 42927.402, 42927.562
3642, 39807.402, 39807.402, 39807.387
3643, 31441.791, 31441.791, 31441.771
3644, 37632.324, 37632.324, 37632.383
3645, 37758.387, 37758.387, 37758.336
3646, 45109.508, 45109.508, 45109.500
3647, 42081.195, 42081.195, 42081.016
3648, 41688.441, 41688.441, 41688.281
3649, 50572.148, 50572.148, 50571.992
3650, 39617.039, 39617.039, 39616.996
3651, 47709.234, 47709.234, 47708.836
3652, 50741.574, 50741.574, 50741.586
3653, 44805.707, 44805.707, 44806.113
3654, 51698.273, 51698.273, 51698.402
3655, 43596.949, 43596.949, 43597.148
3656, 56755.926, 56755.926, 56755.859
3657, 46601.586, 46601.586, 46601.434
3658, 60705.117, 60705.117, 60705.324
3659, 54051.297, 54051.297, 54051.500
3660, 51068.430, 51068.430, 51068.434
3661, 55103.445, 55103.445, 55103.422
3662, 49970.758, 49970.758, 49970.750
3663, 56289.828, 56289.828, 56289.879
3664, 60324.441, 60324.441, 60324.672
3665, 47329.707, 47329.707, 47329.582
3666, 56174.074, 56174.074, 56174.250
3667, 47609.156, 47609.156, 47609.188
3668, 57879.586, 57879.586, 57879.816
3669, 46770.832, 46770.832, 46770.691
3670, 57787.812, 57787.812, 57787.551
3671, 51485.902, 51485.902, 51486.059
3672, 52733.512, 52733.512, 52733.664
3673, 45862.609, 45862.609, 45862.508
3674, 47032.922, 47032.922, 47032.891
3675, 40286.520, 40286.520, 40286.488
3676, 48544.074, 48544.074, 48544.078
3677, 59314.336, 59314.336, 59314.508
3678, 44206.258, 44206.258, 44206.469
3679, 54706.770, 54706.770, 54706.777
3680, 45520.367, 45520.367, 45520.430
3681, 49959.188, 49959.188, 49959.211
3682, 50438.117, 50438.117, 50438.301
3683, 42607.012, 42607.012, 42607.188
3684, 43007.910, 43007.910, 43007.934
3685, 51254.016, 51254.016, 51253.953
3686, 40494.867, 40494.867, 40494.871
3687, 51891.637, 51891.637, 51891.562
3688, 46831.000, 46831.000, 46831.023
3689, 37935.152, 37935.152, 37935.293
3690, 47321.148, 47321.148, 47321.500
3691, 47607.078, 47607.078, 47606.805
3692, 35274.355, 35274.355, 35274.129
3693, 39878.121, 39878.121, 39878.117
3694, 44126.980, 44126.980, 44126.867
3695, 35366.793, 35366.793, 35366.969
